address,duplicate_address,code geographique,nom du territoire,CUBF,serial_number,lin_dim,area,max_num_floor,construction year,year_real_esti,floor_area,code_phys_conn,type_const,num_dwell,num_rental,num_non_res,value_prop,code_arrondissement,nom_arrondissement
1050 chemin DUMFRIES,chemin ROCKLAND,66072,Mont-Royal,7611,9442 05 6518 9 08,170.32,35806.3,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,30477000,9999,9999
1620 boulevard GRAHAM,9999,66072,Mont-Royal,7611,9341 56 5795 1 08,9999.0,22280.5,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,11359300,9999,9999
5910 5920 chemin de la COTE-DE-LIESSE,9999,66072,Mont-Royal,7451,9039 70 1062 1 08,9999.0,9871.3,1,9999,9999,9999.0,9999,9999,9999,9999,2,16474500,9999,9999
8355 8369 chemin MONTVIEW,9999,66072,Mont-Royal,7229,9139 43 5305 5 08,63.49,8094.8,1,1965,R,3385.1,1,9999,9999,9999,2,4945500,9999,9999
5687 rue PARE,9999,66072,Mont-Royal,7219,9138 98 2028 2 08,30.94,1551.2,1,1957,R,729.9,9999,9999,9999,9999,1,850100,9999,9999
avenue GLENGARRY,9999,66072,Mont-Royal,7611,9241 32 9288 6 08,40.36,1239.1,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,1068600,9999,9999
avenue SIMCOE,9999,66072,Mont-Royal,7611,9442 56 7173 5 08,20.12,1185.2,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,1334200,9999,9999
405 chemin DUCHENIER,9999,10015,Saint-Narcisse-de-Rimouski,7233,3550 78 0071,68.71,2463.5,1,1974,R,220.0,1,1,9999,9999,1,115000,9999,9999
112 route de la RESERVE-DE-RIMOUSKI,9999,10015,Saint-Narcisse-de-Rimouski,7419,4150 75 2143,150.0,6000.0,1,1998,R,131.0,1,4,9999,9999,1,124400,9999,9999
1981 boulevard ST-JOSEPH OUEST,9999,49095,Saint-Majorique-de-Grantham,7239,7588 74 5888,74.86,7480.0,1,1993,R,238.1,1,9999,9999,9999,1,261600,9999,9999
1966 boulevard ST-JOSEPH OUEST,9999,49095,Saint-Majorique-de-Grantham,7219,7688 04 2807,52.24,3317.5,1,1950,R,262.2,1,9999,9999,9999,1,132600,9999,9999
730 chemin du SANCTUAIRE,9999,49095,Saint-Majorique-de-Grantham,7423,7688 15 8279,167.64,13343.6,1,2008,R,223.9,1,9999,9999,9999,1,265300,9999,9999
1795 chemin du GOLF OUEST,9999,49095,Saint-Majorique-de-Grantham,7611,7989 56 5602,1327.3,2329736.7,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,798600,9999,9999
chemin des BOISES,9999,78102,Mont-Tremblant,7611,1519 30 6324,8.05,463.2,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin du FRANC-NORD,9999,78102,Mont-Tremblant,7611,1519 85 1795,39.45,4108.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
montée FORTIER,9999,78102,Mont-Tremblant,7499,1607 15 9239,277.53,264148.9,1,1980,R,109.8,1,4,9999,9999,9999,155100,9999,9999
chemin des CASTORS,9999,78102,Mont-Tremblant,7611,1615 36 9862,57.96,5019.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin des CASTORS,9999,78102,Mont-Tremblant,7611,1615 44 3859,11.64,4722.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin des CASTORS,9999,78102,Mont-Tremblant,7611,1615 94 2949,83.64,7665.1,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin de l' OREE-DES-LACS,9999,78102,Mont-Tremblant,7611,1618 95 7831,11.32,108296.8,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin des BOISES,9999,78102,Mont-Tremblant,7611,1619 74 3994,7.94,24317.2,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin du LAC-DUFOUR,9999,78102,Mont-Tremblant,7611,1710 08 4845,13.86,18137.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,46200,9999,9999
chemin BREARD,9999,78102,Mont-Tremblant,7611,1714 56 1279,9999.0,13204.1,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin des CASTORS,9999,78102,Mont-Tremblant,7611,1715 16 3380,9999.0,17248.2,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin O'REILLY,9999,78102,Mont-Tremblant,7611,1715 34 4841,127.53,5138.3,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin du VILLAGE,9999,78102,Mont-Tremblant,7611,1717 58 9758,118.08,1915.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
142 144 rue du COUVENT,9999,78102,Mont-Tremblant,7239,1717 67 9287,78.77,3252.1,2,1980,R,547.1,1,9999,9999,9999,2,902100,9999,9999
rue du MONT-PLAISANT,9999,78102,Mont-Tremblant,7433,1717 74 9765 002 8888,9999.0,9999.0,9999,2000,R,9999.0,1,9999,9999,9999,9999,0,9999,9999
rue du MONT-PLAISANT,9999,78102,Mont-Tremblant,7611,1717 83 2789,90.11,6856.5,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue du MONT-PLAISANT,9999,78102,Mont-Tremblant,7433,1717 86 8845 007 8888,9999.0,9999.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
268 rue du COUVENT,9999,78102,Mont-Tremblant,7229,1717 98 4989,171.32,15838.8,1,1996,R,127.7,1,9999,9999,9999,1,540500,9999,9999
chemin du TOUR-DU-LAC,9999,78102,Mont-Tremblant,7611,1805 98 7859,37.87,971.8,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
20 chemin NAPOLEON,9999,78102,Mont-Tremblant,7425,1811 51 8429,38.1,1406.1,1,1986,R,178.6,1,9999,9999,9999,1,160700,9999,9999
chemin de la PAROI,9999,78102,Mont-Tremblant,7611,1812 83 7131,111.63,17358.2,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
montée RYAN,9999,78102,Mont-Tremblant,7611,1812 93 6624,104.98,1047.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin du LAC-GELINAS,9999,78102,Mont-Tremblant,7611,1814 07 4672,9999.0,68416.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
PARC LINEAIRE,9999,78102,Mont-Tremblant,7611,1815 21 8404,110.38,5520.6,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
200 rue du MONT-PLAISANT 2,9999,78102,Mont-Tremblant,7233,1817 05 6637 002 0002,9999.0,33.1,1,2003,R,26.9,5,9999,9999,9999,9999,11500,9999,9999
200 rue du MONT-PLAISANT 3,9999,78102,Mont-Tremblant,7233,1817 05 6637 002 0003,9999.0,33.1,1,2003,R,34.7,5,9999,9999,9999,9999,13200,9999,9999
chemin du PAIN-DE-SUCRE,9999,78102,Mont-Tremblant,7611,1819 70 4387,9999.0,20590.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin de LAC-TREMBLANT-NORD,9999,78102,Mont-Tremblant,7611,1820 73 5533,334.64,7330.5,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin de LAC-TREMBLANT-NORD,9999,78102,Mont-Tremblant,7611,1820 80 0528,9999.0,45133.6,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue de NORMANDIE,9999,78102,Mont-Tremblant,7422,1909 60 4989,147.19,10566.6,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,52300,9999,9999
rue de SAINT-JOVITE,9999,78102,Mont-Tremblant,7611,1909 73 2257,57.98,1692.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin du GOLF,9999,78102,Mont-Tremblant,7433,1912 22 5150,37.37,1177.7,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,152200,9999,9999
allée du COURANT,9999,78102,Mont-Tremblant,7611,1912 88 7118,9999.0,7368.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
montée RYAN,9999,78102,Mont-Tremblant,7611,1914 37 7510,229.15,14845.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin des MALARDS,9999,78102,Mont-Tremblant,7611,1914 77 6160,19.59,17942.2,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin du BOISE-RYAN,9999,78102,Mont-Tremblant,7611,1915 00 9443,12.19,21076.5,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue LABELLE,9999,78102,Mont-Tremblant,7611,1915 73 9953,9999.0,586.3,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
allée BOREALIS,9999,78102,Mont-Tremblant,7433,1916 62 3424 017 8888,9999.0,9999.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin des EAUX-VIVES,9999,78102,Mont-Tremblant,7611,1916 98 0314,9999.0,13595.1,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin des EAUX-VIVES,9999,78102,Mont-Tremblant,7611,1917 64 9022,9999.0,1965.7,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin CLAUDE-LEFEBVRE,9999,78102,Mont-Tremblant,7611,1917 89 3827,9999.0,21315.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin SEGUIN,9999,78102,Mont-Tremblant,7499,1918 40 1383,9999.0,5098.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin CLAUDE-LEFEBVRE,9999,78102,Mont-Tremblant,7611,1918 60 1403,224.11,1918.6,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin CLAUDE-LEFEBVRE,9999,78102,Mont-Tremblant,7611,1918 76 0527,20.72,1022.1,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue PINOTEAU,9999,78102,Mont-Tremblant,7611,1918 98 5248,58.28,2503.5,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin de la GROSSE-ROCHE,9999,78102,Mont-Tremblant,7611,1919 22 3174,25.0,12126.1,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin de la GROSSE-ROCHE,9999,78102,Mont-Tremblant,7611,1919 43 0566,25.05,10701.5,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue PINOTEAU,9999,78102,Mont-Tremblant,7611,1919 83 7106,58.51,5041.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin du VILLAGE,9999,78102,Mont-Tremblant,7611,1919 93 5597,62.06,171.7,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
113 rue CUTTLE,9999,78102,Mont-Tremblant,7432,1920 10 4656 001 0027,9999.0,76.3,1,1990,R,162.8,5,1,9999,9999,1,26600,9999,9999
rue LEONARD,9999,78102,Mont-Tremblant,7611,2009 01 4389,33.11,3858.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue LACASSE,9999,78102,Mont-Tremblant,7611,2009 32 3627,11.78,7567.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue CHARBONNEAU,9999,78102,Mont-Tremblant,7611,2009 38 0873,61.55,1733.6,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue de la PLANTATION,9999,78102,Mont-Tremblant,7611,2009 78 8470,56.85,938.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
1040 rue SAINT-ROCH,9999,78102,Mont-Tremblant,7239,2010 25 5060,33.25,1858.0,1,1980,R,377.4,1,9999,9999,9999,1,247300,9999,9999
rue SAINT-ROCH,9999,78102,Mont-Tremblant,7611,2010 26 3080,12.78,6346.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue CADIEUX,9999,78102,Mont-Tremblant,7423,2010 91 7214,9999.0,14190.7,9999,2014,R,9999.0,9999,9999,9999,9999,9999,1656000,9999,9999
1245 rue LABELLE,9999,78102,Mont-Tremblant,7433,2011 65 3883 021 8888,9999.0,9999.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue LABELLE,9999,78102,Mont-Tremblant,7611,2014 09 9882,120.07,3526.1,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin SAINT-BERNARD,9999,78102,Mont-Tremblant,7611,2015 48 8093,50.04,97.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin de l' ALBATROS,9999,78102,Mont-Tremblant,7433,2016 01 9790 033 8888,9999.0,9999.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,20600,9999,9999
203 chemin des QUATRE-SOMMETS,9999,78102,Mont-Tremblant,7433,2018 99 2331 001 8888,9999.0,9999.0,9999,2002,R,9999.0,9999,9999,9999,9999,9999,0,9999,9999
200 chemin des SAISONS,9999,78102,Mont-Tremblant,7219,2019 30 0245,40.49,13084.2,1,1996,R,749.5,1,9999,9999,9999,1,2995900,9999,9999
2900 chemin du VILLAGE,9999,78102,Mont-Tremblant,7424,2019 32 0772,246.18,39058.9,1,9999,9999,9999.0,9999,9999,9999,9999,1,1523300,9999,9999
chemin de la CHAPELLE,9999,78102,Mont-Tremblant,7611,2019 32 8810,36.07,934.1,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin de la CHAPELLE,9999,78102,Mont-Tremblant,7611,2019 52 3757,58.82,915.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
3004 chemin de la CHAPELLE,9999,78102,Mont-Tremblant,7433,2019 78 6721 001 8888,9999.0,9999.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin de la CHAPELLE,9999,78102,Mont-Tremblant,7611,2019 88 9915,61.3,1148.5,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
151 chemin du CURE-DESLAURIERS,9999,78102,Mont-Tremblant,7233,2019 94 6198 001 0165,9999.0,9999.0,9999,9999,9999,9999.0,9999,9999,9999,9999,1,383700,9999,9999
150 chemin du CURE-DESLAURIERS,9999,78102,Mont-Tremblant,7233,2019 95 0353 001 0068,9999.0,5535.3,1,2004,R,9999.0,9999,9999,9999,9999,1,191400,9999,9999
150 chemin du CURE-DESLAURIERS,9999,78102,Mont-Tremblant,7433,2019 95 0353 002 8888,9999.0,9999.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
160 chemin du CURE-DESLAURIERS,9999,78102,Mont-Tremblant,7233,2019 96 7505 001 0106,9999.0,9999.0,9999,9999,9999,83.7,9999,9999,9999,9999,1,239400,9999,9999
chemin de KANDAHAR,9999,78102,Mont-Tremblant,7433,2019 97 4137 001 8888,9999.0,9999.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
100 chemin de KANDAHAR,9999,78102,Mont-Tremblant,7233,2019 98 5413 001 0127,9999.0,9999.0,9999,9999,9999,1142.5,9999,9999,9999,9999,1,700200,9999,9999
112 chemin des LEGENDES,9999,78102,Mont-Tremblant,7433,2020 55 6746 006 0004,9999.0,3626.8,1,2005,R,9999.0,1,9999,9999,9999,9999,350100,9999,9999
rue NANSEN,9999,78102,Mont-Tremblant,7611,2020 81 0496,110.78,1701.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin des SKIEURS,9999,78102,Mont-Tremblant,7611,2021 34 5493,9999.0,497.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue des PIONNIERS,9999,78102,Mont-Tremblant,7611,2108 73 3914,9999.0,26808.6,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
510 rue de SAINT-JOVITE,9999,78102,Mont-Tremblant,7425,2109 54 2253,32.15,2477.4,2,2012,R,1040.8,1,9999,9999,9999,7,1644900,9999,9999
rue VAILLANCOURT,9999,78102,Mont-Tremblant,7611,2109 63 4813,173.34,4046.3,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue VAILLANCOURT,9999,78102,Mont-Tremblant,7611,2109 73 4331,92.97,2340.8,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
635 rue CADIEUX,9999,78102,Mont-Tremblant,7432,2110 11 3487,254.88,32443.1,1,2015,R,3294.8,1,9999,9999,9999,1,9128400,9999,9999
625 629 rue CADIEUX,9999,78102,Mont-Tremblant,7451,2110 11 8616,100.66,5287.9,1,1974,R,2920.8,1,9999,9999,9999,1,2865700,9999,9999
rue ALBERT,9999,78102,Mont-Tremblant,7611,2110 31 1661,196.78,10449.8,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue EMOND,9999,78102,Mont-Tremblant,7611,2111 11 2397,88.32,4027.6,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
248 chemin WHEELER,9999,78102,Mont-Tremblant,7219,2114 84 8322,119.97,6228.8,1,2007,R,84.9,1,1,9999,9999,9999,286200,9999,9999
chemin des QUATRE-SOMMETS,9999,78102,Mont-Tremblant,7433,2118 17 0508 001 8888,9999.0,9999.0,1,2001,R,59.5,1,9999,9999,9999,9999,0,9999,9999
chemin des CERFS,9999,78102,Mont-Tremblant,7433,2118 23 9854,169.2,7240.7,1,9999,9999,9999.0,9999,9999,9999,9999,1,171200,9999,9999
chemin de la FORET,9999,78102,Mont-Tremblant,7433,2118 39 4830 004 8888,9999.0,9999.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin de la FORET,9999,78102,Mont-Tremblant,7433,2118 57 3667 001 8888,9999.0,9999.0,1,1999,R,57.6,1,9999,9999,9999,9999,0,9999,9999
161 chemin du CURE-DESLAURIERS,9999,78102,Mont-Tremblant,7233,2119 05 6310 001 0052,9999.0,9999.0,9999,9999,9999,2429.1,5,5,9999,9999,2,249900,9999,9999
161 chemin du CURE-DESLAURIERS,9999,78102,Mont-Tremblant,7233,2119 05 6310 001 0054,9999.0,9999.0,2,2000,R,9999.0,9999,9999,9999,9999,1,3026900,9999,9999
170 chemin du CURE-DESLAURIERS,9999,78102,Mont-Tremblant,7233,2119 06 5726 001 0105,9999.0,9999.0,1,9999,9999,9999.0,9999,9999,9999,9999,1,660500,9999,9999
chemin du CURE-DESLAURIERS,9999,78102,Mont-Tremblant,7433,2119 06 5726 001 0106,9999.0,2790.5,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
3035 chemin de la CHAPELLE 229,9999,78102,Mont-Tremblant,7233,2119 09 1412 001 0039,9999.0,33.6,1,1994,R,43.5,5,5,9999,9999,1,161400,9999,9999
3035 chemin de la CHAPELLE,9999,78102,Mont-Tremblant,7433,2119 09 1412 001 0119,9999.0,9999.0,1,2008,R,9999.0,1,9999,9999,9999,1,0,9999,9999
140 chemin au PIED-DE-LA-MONTAGNE,9999,78102,Mont-Tremblant,7233,2119 16 5198 001 0141,9999.0,9999.0,9999,9999,9999,60.9,5,5,9999,9999,1,515600,9999,9999
150 chemin au PIED-DE-LA-MONTAGNE,9999,78102,Mont-Tremblant,7419,2119 27 0457 001 0068,9999.0,9999.0,1,9999,9999,910.6,9999,9999,9999,9999,1,1222800,9999,9999
150 chemin au PIED-DE-LA-MONTAGNE,9999,78102,Mont-Tremblant,7499,2119 27 0457 002 0050,9999.0,9999.0,1,2002,R,1456.4,9999,9999,9999,9999,1,1955700,9999,9999
166 chemin au PIED-DE-LA-MONTAGNE,9999,78102,Mont-Tremblant,7433,2119 34 7099 001 8888,9999.0,9999.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin des SOUS-BOIS,9999,78102,Mont-Tremblant,7433,2119 44 4203 001 8888,9999.0,9999.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
3045 chemin de la CHAPELLE,9999,78102,Mont-Tremblant,7233,2120 00 7438 001 0067,9999.0,9999.0,9999,9999,9999,9999.0,9999,9999,9999,9999,1,3577500,9999,9999
chemin de la CHAPELLE,9999,78102,Mont-Tremblant,7399,2120 11 7071 026,9999.0,9999.0,1,2003,R,9999.0,9999,9999,9999,9999,1,309100,9999,9999
chemin de la CHAPELLE,9999,78102,Mont-Tremblant,7499,2120 11 7071 031,9999.0,9999.0,9999,2014,R,9999.0,9999,9999,9999,9999,1,286200,9999,9999
141 chemin de KANDAHAR,9999,78102,Mont-Tremblant,7432,2120 11 7071 096,9999.0,9999.0,1,1998,R,1412.6,1,9999,9999,9999,1,2521100,9999,9999
montée TASSE,9999,78102,Mont-Tremblant,7611,2204 39 6980,160.0,25600.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue de l' IRIS,9999,78102,Mont-Tremblant,7611,2209 07 8765,5.53,2657.2,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue de l' IRIS,9999,78102,Mont-Tremblant,7611,2209 29 3470,22.49,24282.1,9999,2011,R,9999.0,9999,9999,9999,9999,9999,412400,9999,9999
489 montée KAVANAGH,9999,78102,Mont-Tremblant,7425,2209 84 9145,32.01,1741.5,1,1978,R,219.3,1,9999,9999,9999,1,285400,9999,9999
rue EMOND,9999,78102,Mont-Tremblant,7611,2211 21 9731,154.2,47087.2,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
rue LATOUR,9999,78102,Mont-Tremblant,7611,2211 80 7421,55.04,43581.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
485 545 chemin SAINT-BERNARD,9999,78102,Mont-Tremblant,7424,2216 37 5238,326.0,2584914.0,2,9999,9999,9999.0,9999,9999,4,9999,1,0,9999,9999
chemin DUPLESSIS,9999,78102,Mont-Tremblant,7611,2217 07 6079,229.65,15655.7,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
1520 chemin du VERSANT-SOLEIL,9999,78102,Mont-Tremblant,7433,2218 46 3316 001 8888,9999.0,9999.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
chemin DUPLESSIS,9999,78102,Mont-Tremblant,7611,2416 68 9886,32.0,3312.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
106 route 132 EST,9999,6013,Carleton-sur-Mer,7219,0031 20 7891,48.44,6685.3,1,9999,9999,9999.0,9999,9999,9999,9999,2,402400,9999,9999
1 1 A chemin de l' EPERLAN,9999,6013,Carleton-sur-Mer,7419,0431 94 8727,30.48,6263.6,1,9999,9999,9999.0,9999,9999,9999,9999,1,179700,9999,9999
482 boulevard PERRON,9999,6013,Carleton-sur-Mer,7233,0630 59 7903,98.6,10796.2,2,9999,9999,9999.0,9999,9999,9999,9999,3,3023000,9999,9999
33 rue COMEAU,9999,6013,Carleton-sur-Mer,7451,0730 95 6923,67.94,7133.9,1,9999,9999,9999.0,9999,9999,9999,9999,1,1754400,9999,9999
10 rue du CENTRE-CIVIQUE,9999,6013,Carleton-sur-Mer,7239,0730 96 4612,23.7,1856.4,1,1999,E,83.2,1,9999,9999,9999,1,158900,9999,9999
47 rue COMEAU,9999,6013,Carleton-sur-Mer,7239,0730 96 9210,77.03,5298.2,1,1994,R,791.9,1,9999,9999,9999,1,963200,9999,9999
774 boulevard PERRON,9999,6013,Carleton-sur-Mer,7424,0830 51 0069,9999.0,4194.3,2,2003,R,1956.7,1,9999,9999,9999,1,5772500,9999,9999
830 838 rue AUGUSTE-LAGACÉ,9999,35010,Lac-aux-Sables,7239,8391 40 3704,121.62,15586.7,1,1943,R,425.8,1,9999,9999,9999,2,431700,9999,9999
28 32 rue GENEST,9999,35010,Lac-aux-Sables,7419,8992 30 9860,131.06,27166.9,1,2017,R,9999.0,9999,9999,9999,9999,1,275500,9999,9999
103 rue du Quai,9999,94230,Sainte-Rose-du-Nord,7499,9860 36 1633,137.16,1755.87,1,1989,R,14.5,1,1,9999,9999,1,56500,9999,9999
126 rue de la Descente-des-Femmes,9999,94230,Sainte-Rose-du-Nord,7423,9861 40 8555,60.96,10757.8,1,9999,9999,9999.0,9999,9999,9999,9999,2,505700,9999,9999
850 rue du Quai,9999,94230,Sainte-Rose-du-Nord,7423,9962 08 3535,108.2,22235.0,1,1973,R,225.0,1,1,9999,9999,1,98100,9999,9999
960 rue du Quai,9999,94230,Sainte-Rose-du-Nord,7290,9963 01 7655,155.45,9224.34,1,9999,9999,9999.0,9999,9999,9999,9999,1,36600,9999,9999
209 213 route 132 OUEST,9999,5020,Hope Town,7219,5523 75 4991,81.58,17985.1,1,1972,R,144.0,1,9999,9999,9999,2,267200,9999,9999
601 605 chemin de la RIVIERE SUD,9999,79037,Rivière-Rouge,7399,0041 12 4060,0.02,69403.59,1,1970,R,9999.0,9999,9999,9999,9999,1,197600,9999,9999
871 967 rue BRISEBOIS,9999,79037,Rivière-Rouge,7219,2054 40 0777,0.02,40285.9,1,1970,R,9999.0,9999,9999,9999,9999,1,411000,9999,9999
1550 à 1550 E chemin du RAPIDE,9999,79037,Rivière-Rouge,7451,3041 63 2871,61.58,15471.0,1,1990,R,2873.8,1,9999,9999,9999,2,1703400,9999,9999
9552 route 117 SUD,9999,79037,Rivière-Rouge,7424,3535 25 0155,150.0,495840.7,1,2016,R,9999.0,9999,9999,3,9999,1,372700,9999,9999
rue PELLETIER,9999,79037,Rivière-Rouge,7422,9942 03 2699,19.4,1347.54,9999,9999,E,9999.0,9999,9999,9999,9999,9999,15900,9999,9999
rue L'ANNONCIATION NORD,9999,79037,Rivière-Rouge,7611,9942 33 1694,42.66,910.45,9999,9999,E,9999.0,9999,9999,9999,9999,9999,54300,9999,9999
rue L'ANNONCIATION NORD,9999,79037,Rivière-Rouge,7399,9942 34 2709 004,0.02,1155.0,9999,9999,R,9999.0,1,9999,9999,9999,9999,21700,9999,9999
855 chemin du Camping,9999,87005,Duparquet,7611,2473 40 3303,71.57,11925.1,1,1960,R,9999.0,9999,9999,9999,9999,9999,125800,9999,9999
83 rue Principale,9999,87005,Duparquet,7424,2474 82 1302,72.7,3595.6,1,1940,R,386.0,1,5,9999,9999,9999,243300,9999,9999
27 rue Principale,9999,87005,Duparquet,7424,2573 29 6834,15.24,580.6,1,1960,R,9999.0,9999,9999,9999,9999,9999,76900,9999,9999
151 rue CARTIER,9999,62053,Entrelacs,7424,6408 54 5431,38.41,10509.0,1,1965,R,183.7,1,1,9999,9999,1,127100,9999,9999
2571 2573 chemin des ILES,9999,62053,Entrelacs,7239,6508 92 1092,60.99,2288.9,1,1963,R,135.2,1,1,9999,9999,1,202800,9999,9999
2340 chemin d' ENTRELACS,9999,62053,Entrelacs,7611,6607 08 4606,77.9,8760.5,1,2004,R,9999.0,1,9999,9999,9999,1,61000,9999,9999
941 chemin de la MINE,9999,80085,Mulgrave-et-Derry,7219,8564 96 4981,32.99,1335.1,1,1965,R,164.9,1,1,9999,9999,1,143700,9999,9999
629 route 289,9999,14035,Saint-Alexandre-de-Kamouraska,7239,7082 84 9190,205.75,72327.4,1,1961,R,9999.0,9999,9999,9999,9999,2,2428000,9999,9999
182 route 289,9999,14035,Saint-Alexandre-de-Kamouraska,7499,7774 21 3493,45.78,1917.4,1,1970,R,9999.0,9999,9999,9999,9999,1,67400,9999,9999
1650 1652 boulevard BONA-DUSSAULT,9999,34065,Saint-Marc-des-Carrières,7451,1473 81 6270,13.03,20768.1,1,9999,9999,9999.0,9999,9999,9999,9999,3,3062200,9999,9999
